località,lat,lon,time,temperatura_media,neve,pioggia,sole,nebbia,vento
Baqueira,42.7011,0.9343,2025-04-24,2.252580820437669,0,0,0,0,1
Baqueira,42.7011,0.9343,2025-04-25,0.6533688852777395,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-04-26,1.6747823345529689,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-04-27,-1.0171001671372788,0,0,0,1,0
Baqueira,42.7011,0.9343,2025-04-28,0.8823088655918669,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-04-29,5.544483420795956,0,0,0,0,0
Baqueira,42.7011,0.9343,2025-04-30,5.261940967853958,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-05-01,2.042334636327678,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-05-02,3.5699119166042443,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-05-03,2.902776160921081,0,1,0,0,1
Baqueira,42.7011,0.9343,2025-05-04,6.905526718296462,0,1,0,0,0
Baqueira,42.7011,0.9343,2025-05-05,2.542067749925319,0,0,0,1,1
Baqueira,42.7011,0.9343,2025-05-06,5.694942555557862,0,0,1,0,0
Baqueira,42.7011,0.9343,2025-05-07,4.149155019154606,0,0,0,1,0
Baqueira,42.7011,0.9343,2025-05-08,-0.0100196945025512,0,0,0,1,0
Baqueira,42.7011,0.9343,2025-05-09,4.451241551389174,0,1,0,0,0
Baqueira,42.7011,0.9343,2025-05-10,1.8244398273498128,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-20,12.221613607297996,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-21,10.808676435775975,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-22,10.931492591688446,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-23,9.690760485704082,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-11-24,12.555441660793935,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-25,12.449331085054636,0,1,0,0,1
Astun-Candanchu,42.7833,-0.5333,2021-11-26,15.64250154686834,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-11-27,13.343661802591274,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-11-28,10.845566296118882,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-29,13.930969700819327,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-11-30,13.636791057640956,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-01,-2.876954882123368,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-02,-4.723435273737405,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-03,-1.5684748705192204,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-12-04,-3.844810928508181,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-05,-2.692088559295315,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-06,-2.8521840979121578,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-07,-6.370107822921648,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-12-08,-6.107020567165533,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-09,-4.077808836808221,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-10,-0.6128750011544115,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-11,-3.134404937157917,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-12,-1.4559425477832035,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-13,-3.5031521507141123,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-14,-5.856077515448726,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-15,-2.5708668069372687,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-16,-2.704317557075432,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-17,-6.563993632773348,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-18,-0.6913371722812678,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-19,-5.991494020793439,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-20,-3.754271150880437,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-21,-4.224505244828626,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-22,-6.39105561697579,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-12-23,-2.0662804121787097,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-12-24,-1.0732106649230575,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-25,-5.076917125572535,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-26,-3.589874709621784,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-27,-5.523689365016328,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-28,-7.988893097369448,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2021-12-29,-7.264658939958132,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2021-12-30,-6.348325922494715,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2021-12-31,-7.32147294919764,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-01,-1.4030621423726126,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-02,2.3393435208116857,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-03,-2.922135243706536,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-04,-1.972248022489377,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-05,0.332194884653286,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-01-06,-2.311407248603691,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-07,-1.6033228998923414,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-08,-1.5343144811286331,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-09,-2.7219847876299643,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-01-10,-3.8809673097319832,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-01-11,-0.1002256219606234,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-12,0.0379324826815929,1,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-01-13,-5.784345171474581,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-14,-1.632706240831605,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-15,2.419514869943894,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-16,-1.6471251865461207,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-17,-3.038355118226989,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-18,-3.2796735475728696,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-19,-3.517911566987707,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-20,-2.6231634167662854,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-21,-1.7981222455412218,0,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-01-22,-1.0222608347858315,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-23,0.8344875136344188,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-01-24,-2.311414890504844,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-25,-3.683396554463706,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-26,-0.5764597822247337,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-27,-4.641151754268144,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-28,-3.240259850708133,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-29,-2.322590177488781,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-01-30,-6.457626961952736,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-01-31,-1.4978923769313548,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-01,4.444993200686181,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-02,-1.1160637976520662,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-03,-1.9279033653088569,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-04,5.089681672409277,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-05,0.1528686666190069,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-06,-2.053698651595342,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-07,-0.5560021715201033,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-08,2.295671683483836,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-09,0.5817755189837923,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-10,1.688252753829988,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-11,2.3621288371928544,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-12,-0.6675626182317957,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-13,-0.1726391059784537,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-14,-1.9495202521359647,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-15,1.9810266902764744,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-16,-1.0702611082875926,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-17,1.1547766394275842,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-18,-0.7792492905987398,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-19,-2.007979568464708,1,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-02-20,-2.153178556145914,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-21,-0.4109601052932072,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-22,3.706134698611401,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-23,-3.33407825977692,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-24,0.5322633667149743,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-25,-0.7178390577767795,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-26,0.2824697733259524,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-02-27,-0.1888587188077641,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-02-28,-2.1102969000138323,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-01,6.047800472414642,0,1,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-02,3.8642763043215353,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-03,2.1440267101954165,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-04,4.797031394900704,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-05,-2.625485347031194,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-06,4.136509362012665,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-07,1.751114199418076,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-08,1.2845445434121023,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-09,0.0620322733180751,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-10,0.2425084191706168,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-03-11,3.125627852475483,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-12,2.565929174618846,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-13,0.3133968556905451,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-14,2.2826354101055037,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-15,-1.114597243184014,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-16,-2.755058057943089,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-17,-0.2294519606401475,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-18,0.5569688942513582,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-19,2.158816805517236,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-20,1.2884838291809713,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-21,-0.0376801866660363,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-22,1.2718937834144075,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-23,2.3485311730429785,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-24,1.3858457296148474,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-03-25,-0.1722442510747619,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-03-26,-0.0434990538095068,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-27,-2.9325176909717845,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-28,0.3713304850526202,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-29,-0.7463882672061941,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-30,3.342221456157575,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-03-31,0.6885974371670711,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-01,3.4496378662759293,0,1,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-04-02,-0.014586646865339,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-03,0.3932735962563297,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-04,5.330903831278316,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-05,2.266343979880811,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-06,4.063821788493391,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-04-07,2.884988277683843,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-04-08,5.784040475387222,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-09,3.8273111955461214,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-10,1.5751698586965284,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-11,2.0407332230308386,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-04-12,1.0227273675708386,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-04-13,1.884042763418964,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-14,2.071596712647636,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-04-15,3.331759281038281,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-04-16,-1.250059698221777,0,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-04-17,6.778182964952031,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-18,2.1651446327859336,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-19,0.9541523837535052,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-20,0.6290829719722475,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-21,2.5662831554525525,0,1,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-04-22,4.113604885399614,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-04-23,1.919848971114545,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-24,2.148492672126477,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-25,6.359029148514738,0,1,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-04-26,1.6396685328812548,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-27,6.730740001939587,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-28,0.8931279837592789,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-29,1.9523409596356207,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-04-30,-1.2257290369509826,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-01,5.1013365351104,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-05-02,4.340906860959953,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-03,2.003767103159875,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-04,7.234194022546891,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-05-05,6.855124440496236,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-06,5.612062070281175,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-07,8.079425217916251,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-08,2.5915940075798662,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-09,3.367602020639744,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-05-10,4.076655234570628,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-20,13.131209289985868,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-11-21,15.752721353781444,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-11-22,14.051442054089762,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-23,13.874310961719242,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-24,15.622519290336298,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-25,7.884361081477349,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-26,12.053253186681232,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-11-27,10.783614137330089,0,1,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-28,11.249392246021124,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-11-29,14.672998328972872,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-11-30,17.815659159618388,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-01,-7.263917859080892,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-02,-2.315492748472026,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-03,-1.4487978844883305,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-04,-2.8215181420287507,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-12-05,-5.0530087301256215,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-12-06,-3.242740198864722,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-07,-7.657326496120256,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-08,-1.267906382715406,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-09,-3.195538923406109,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-12-10,-2.979694844017045,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-11,0.4081140920207911,1,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-12-12,-0.8437021732712369,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-13,-4.888747920667633,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-12-14,-1.4887474887524963,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-15,-1.7633293933858458,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-16,-3.616788761471952,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-17,-1.5728443165530623,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-18,-5.67238193453878,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-19,-5.327977517282768,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-20,-1.914926769336545,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-21,-4.793263714842709,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2022-12-22,-3.622101321783408,0,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-12-23,-1.9646446649165084,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-24,-4.646420478761516,0,0,0,1,1
Astun-Candanchu,42.7833,-0.5333,2022-12-25,-1.288329837750593,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-26,-4.650719590167192,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-27,-2.1579439888341674,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2022-12-28,-3.687486675483416,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-29,-3.916302232034324,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-30,-1.3669921708444557,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2022-12-31,-2.706696020320358,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-01,-3.865145482050316,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-02,-5.003995345363999,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-03,-3.3513713444048943,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-04,-1.685989112995815,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-01-05,-5.968668338749462,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-06,-1.457453211658068,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-07,-2.073974826553945,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-08,-2.066842321797437,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-09,-2.0920136238126243,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-10,-1.2982898950323776,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-11,-4.122690777171775,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-12,-1.8851078594561368,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-13,-3.838983808182163,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-14,-1.6348885319088016,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-01-15,-3.0561576732374283,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-16,-0.3198600227888359,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-01-17,-0.772812515648952,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-18,3.145209884124185,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-19,-3.992682223502605,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-20,-2.330955781398313,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-21,2.2481692940263014,0,1,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-01-22,0.0278744173339733,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-23,1.2410911979340946,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-24,-2.98975910918748,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-25,-1.4056401153606473,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-26,1.2483215714326674,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-27,-2.6568767744695347,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-28,-2.3531505455318693,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-29,2.4654783584682747,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-01-30,0.3627813735340277,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-01-31,-1.226401580774139,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-01,2.415535942435892,0,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-02,-0.3529072551763086,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-03,-2.396798950166626,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-04,0.080278572299425,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-05,3.058592981096247,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-06,0.4983719791670129,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-07,-2.444879335659243,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-08,0.5267201786237099,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-09,1.7560487911684617,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-10,-0.9487745063955622,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-02-11,-1.7431146117106515,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-12,-4.210273714581238,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-13,-2.6094579629014154,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-14,-1.1316773823329322,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-15,0.6697356940929363,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-16,-0.4344512784813457,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-17,2.320254996020694,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-18,-4.092600743244221,1,0,0,0,1
Astun-Candanchu,42.7833,-0.5333,2023-02-19,-1.9559174630521856,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-20,-3.91271533372986,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-21,0.5317711921202672,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-22,-0.8941960681466372,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-02-23,-0.5081717383236288,1,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-24,-1.859961602615136,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-02-25,-0.3747563035054826,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-26,-3.225442275090846,1,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-02-27,-2.3392716602630363,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-02-28,0.5136848400120104,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-01,3.3853839749044186,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-02,2.537134512993077,0,0,0,1,0
Astun-Candanchu,42.7833,-0.5333,2023-03-03,0.0704341728615074,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-04,0.5276375679376306,0,0,1,0,1
Astun-Candanchu,42.7833,-0.5333,2023-03-05,-0.5594688766425597,0,0,1,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-06,3.015629140849033,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-07,0.142254408867307,0,0,0,0,0
Astun-Candanchu,42.7833,-0.5333,2023-03-08,0.4251821324145752,0,0,0,1,0
